"","state","state_code","state_name","county_code","county","Visited"
"1","AL","01","Alabama","001","Autauga County",0
"2","AL","01","Alabama","003","Baldwin County",0
"3","AL","01","Alabama","005","Barbour County",0
"4","AL","01","Alabama","007","Bibb County",0
"5","AL","01","Alabama","009","Blount County",0
"6","AL","01","Alabama","011","Bullock County",0
"7","AL","01","Alabama","013","Butler County",0
"8","AL","01","Alabama","015","Calhoun County",0
"9","AL","01","Alabama","017","Chambers County",0
"10","AL","01","Alabama","019","Cherokee County",0
"11","AL","01","Alabama","021","Chilton County",0
"12","AL","01","Alabama","023","Choctaw County",0
"13","AL","01","Alabama","025","Clarke County",0
"14","AL","01","Alabama","027","Clay County",0
"15","AL","01","Alabama","029","Cleburne County",0
"16","AL","01","Alabama","031","Coffee County",0
"17","AL","01","Alabama","033","Colbert County",0
"18","AL","01","Alabama","035","Conecuh County",0
"19","AL","01","Alabama","037","Coosa County",0
"20","AL","01","Alabama","039","Covington County",0
"21","AL","01","Alabama","041","Crenshaw County",0
"22","AL","01","Alabama","043","Cullman County",0
"23","AL","01","Alabama","045","Dale County",0
"24","AL","01","Alabama","047","Dallas County",0
"25","AL","01","Alabama","049","DeKalb County",0
"26","AL","01","Alabama","051","Elmore County",0
"27","AL","01","Alabama","053","Escambia County",0
"28","AL","01","Alabama","055","Etowah County",0
"29","AL","01","Alabama","057","Fayette County",0
"30","AL","01","Alabama","059","Franklin County",0
"31","AL","01","Alabama","061","Geneva County",0
"32","AL","01","Alabama","063","Greene County",0
"33","AL","01","Alabama","065","Hale County",0
"34","AL","01","Alabama","067","Henry County",0
"35","AL","01","Alabama","069","Houston County",0
"36","AL","01","Alabama","071","Jackson County",0
"37","AL","01","Alabama","073","Jefferson County",0
"38","AL","01","Alabama","075","Lamar County",0
"39","AL","01","Alabama","077","Lauderdale County",0
"40","AL","01","Alabama","079","Lawrence County",0
"41","AL","01","Alabama","081","Lee County",0
"42","AL","01","Alabama","083","Limestone County",0
"43","AL","01","Alabama","085","Lowndes County",0
"44","AL","01","Alabama","087","Macon County",0
"45","AL","01","Alabama","089","Madison County",0
"46","AL","01","Alabama","091","Marengo County",0
"47","AL","01","Alabama","093","Marion County",0
"48","AL","01","Alabama","095","Marshall County",0
"49","AL","01","Alabama","097","Mobile County",0
"50","AL","01","Alabama","099","Monroe County",0
"51","AL","01","Alabama","101","Montgomery County",0
"52","AL","01","Alabama","103","Morgan County",0
"53","AL","01","Alabama","105","Perry County",0
"54","AL","01","Alabama","107","Pickens County",0
"55","AL","01","Alabama","109","Pike County",0
"56","AL","01","Alabama","111","Randolph County",0
"57","AL","01","Alabama","113","Russell County",0
"58","AL","01","Alabama","115","St. Clair County",0
"59","AL","01","Alabama","117","Shelby County",0
"60","AL","01","Alabama","119","Sumter County",0
"61","AL","01","Alabama","121","Talladega County",0
"62","AL","01","Alabama","123","Tallapoosa County",0
"63","AL","01","Alabama","125","Tuscaloosa County",0
"64","AL","01","Alabama","127","Walker County",0
"65","AL","01","Alabama","129","Washington County",0
"66","AL","01","Alabama","131","Wilcox County",0
"67","AL","01","Alabama","133","Winston County",0
"68","AK","02","Alaska","013","Aleutians East Borough",0
"69","AK","02","Alaska","016","Aleutians West Census Area",0
"70","AK","02","Alaska","020","Anchorage Municipality",0
"71","AK","02","Alaska","050","Bethel Census Area",0
"72","AK","02","Alaska","060","Bristol Bay Borough",0
"73","AK","02","Alaska","068","Denali Borough",0
"74","AK","02","Alaska","070","Dillingham Census Area",0
"75","AK","02","Alaska","090","Fairbanks North Star Borough",0
"76","AK","02","Alaska","100","Haines Borough",0
"77","AK","02","Alaska","105","Hoonah-Angoon Census Area",0
"78","AK","02","Alaska","110","Juneau City and Borough",0
"79","AK","02","Alaska","122","Kenai Peninsula Borough",0
"80","AK","02","Alaska","130","Ketchikan Gateway Borough",0
"81","AK","02","Alaska","150","Kodiak Island Borough",0
"82","AK","02","Alaska","158","Kusilvak Census Area",0
"83","AK","02","Alaska","164","Lake and Peninsula Borough",0
"84","AK","02","Alaska","170","Matanuska-Susitna Borough",0
"85","AK","02","Alaska","180","Nome Census Area",0
"86","AK","02","Alaska","185","North Slope Borough",0
"87","AK","02","Alaska","188","Northwest Arctic Borough",0
"88","AK","02","Alaska","195","Petersburg Census Area",0
"89","AK","02","Alaska","198","Prince of Wales-Hyder Census Area",0
"90","AK","02","Alaska","220","Sitka City and Borough",0
"91","AK","02","Alaska","230","Skagway Municipality",0
"92","AK","02","Alaska","240","Southeast Fairbanks Census Area",0
"93","AK","02","Alaska","261","Valdez-Cordova Census Area",0
"94","AK","02","Alaska","270","Wade Hampton Census Area",0
"95","AK","02","Alaska","275","Wrangell City and Borough",0
"96","AK","02","Alaska","282","Yakutat City and Borough",0
"97","AK","02","Alaska","290","Yukon-Koyukuk Census Area",0
"98","AZ","04","Arizona","001","Apache County",0
"99","AZ","04","Arizona","003","Cochise County",0
"100","AZ","04","Arizona","005","Coconino County",0
"101","AZ","04","Arizona","007","Gila County",0
"102","AZ","04","Arizona","009","Graham County",0
"103","AZ","04","Arizona","011","Greenlee County",0
"104","AZ","04","Arizona","012","La Paz County",0
"105","AZ","04","Arizona","013","Maricopa County",0
"106","AZ","04","Arizona","015","Mohave County",0
"107","AZ","04","Arizona","017","Navajo County",0
"108","AZ","04","Arizona","019","Pima County",0
"109","AZ","04","Arizona","021","Pinal County",0
"110","AZ","04","Arizona","023","Santa Cruz County",0
"111","AZ","04","Arizona","025","Yavapai County",0
"112","AZ","04","Arizona","027","Yuma County",0
"113","AR","05","Arkansas","001","Arkansas County",0
"114","AR","05","Arkansas","003","Ashley County",0
"115","AR","05","Arkansas","005","Baxter County",0
"116","AR","05","Arkansas","007","Benton County",0
"117","AR","05","Arkansas","009","Boone County",0
"118","AR","05","Arkansas","011","Bradley County",0
"119","AR","05","Arkansas","013","Calhoun County",0
"120","AR","05","Arkansas","015","Carroll County",0
"121","AR","05","Arkansas","017","Chicot County",0
"122","AR","05","Arkansas","019","Clark County",0
"123","AR","05","Arkansas","021","Clay County",0
"124","AR","05","Arkansas","023","Cleburne County",0
"125","AR","05","Arkansas","025","Cleveland County",0
"126","AR","05","Arkansas","027","Columbia County",0
"127","AR","05","Arkansas","029","Conway County",0
"128","AR","05","Arkansas","031","Craighead County",0
"129","AR","05","Arkansas","033","Crawford County",0
"130","AR","05","Arkansas","035","Crittenden County",0
"131","AR","05","Arkansas","037","Cross County",0
"132","AR","05","Arkansas","039","Dallas County",0
"133","AR","05","Arkansas","041","Desha County",0
"134","AR","05","Arkansas","043","Drew County",0
"135","AR","05","Arkansas","045","Faulkner County",0
"136","AR","05","Arkansas","047","Franklin County",0
"137","AR","05","Arkansas","049","Fulton County",0
"138","AR","05","Arkansas","051","Garland County",0
"139","AR","05","Arkansas","053","Grant County",0
"140","AR","05","Arkansas","055","Greene County",0
"141","AR","05","Arkansas","057","Hempstead County",0
"142","AR","05","Arkansas","059","Hot Spring County",0
"143","AR","05","Arkansas","061","Howard County",0
"144","AR","05","Arkansas","063","Independence County",0
"145","AR","05","Arkansas","065","Izard County",0
"146","AR","05","Arkansas","067","Jackson County",0
"147","AR","05","Arkansas","069","Jefferson County",0
"148","AR","05","Arkansas","071","Johnson County",0
"149","AR","05","Arkansas","073","Lafayette County",0
"150","AR","05","Arkansas","075","Lawrence County",0
"151","AR","05","Arkansas","077","Lee County",0
"152","AR","05","Arkansas","079","Lincoln County",0
"153","AR","05","Arkansas","081","Little River County",0
"154","AR","05","Arkansas","083","Logan County",0
"155","AR","05","Arkansas","085","Lonoke County",0
"156","AR","05","Arkansas","087","Madison County",0
"157","AR","05","Arkansas","089","Marion County",0
"158","AR","05","Arkansas","091","Miller County",0
"159","AR","05","Arkansas","093","Mississippi County",0
"160","AR","05","Arkansas","095","Monroe County",0
"161","AR","05","Arkansas","097","Montgomery County",0
"162","AR","05","Arkansas","099","Nevada County",0
"163","AR","05","Arkansas","101","Newton County",0
"164","AR","05","Arkansas","103","Ouachita County",0
"165","AR","05","Arkansas","105","Perry County",0
"166","AR","05","Arkansas","107","Phillips County",0
"167","AR","05","Arkansas","109","Pike County",0
"168","AR","05","Arkansas","111","Poinsett County",0
"169","AR","05","Arkansas","113","Polk County",0
"170","AR","05","Arkansas","115","Pope County",0
"171","AR","05","Arkansas","117","Prairie County",0
"172","AR","05","Arkansas","119","Pulaski County",0
"173","AR","05","Arkansas","121","Randolph County",0
"174","AR","05","Arkansas","123","St. Francis County",0
"175","AR","05","Arkansas","125","Saline County",0
"176","AR","05","Arkansas","127","Scott County",0
"177","AR","05","Arkansas","129","Searcy County",0
"178","AR","05","Arkansas","131","Sebastian County",0
"179","AR","05","Arkansas","133","Sevier County",0
"180","AR","05","Arkansas","135","Sharp County",0
"181","AR","05","Arkansas","137","Stone County",0
"182","AR","05","Arkansas","139","Union County",0
"183","AR","05","Arkansas","141","Van Buren County",0
"184","AR","05","Arkansas","143","Washington County",0
"185","AR","05","Arkansas","145","White County",0
"186","AR","05","Arkansas","147","Woodruff County",0
"187","AR","05","Arkansas","149","Yell County",0
"188","CA","06","California","001","Alameda County",0
"189","CA","06","California","003","Alpine County",0
"190","CA","06","California","005","Amador County",0
"191","CA","06","California","007","Butte County",0
"192","CA","06","California","009","Calaveras County",0
"193","CA","06","California","011","Colusa County",0
"194","CA","06","California","013","Contra Costa County",0
"195","CA","06","California","015","Del Norte County",0
"196","CA","06","California","017","El Dorado County",0
"197","CA","06","California","019","Fresno County",0
"198","CA","06","California","021","Glenn County",0
"199","CA","06","California","023","Humboldt County",0
"200","CA","06","California","025","Imperial County",0
"201","CA","06","California","027","Inyo County",0
"202","CA","06","California","029","Kern County",0
"203","CA","06","California","031","Kings County",0
"204","CA","06","California","033","Lake County",0
"205","CA","06","California","035","Lassen County",0
"206","CA","06","California","037","Los Angeles County",0
"207","CA","06","California","039","Madera County",0
"208","CA","06","California","041","Marin County",0
"209","CA","06","California","043","Mariposa County",0
"210","CA","06","California","045","Mendocino County",0
"211","CA","06","California","047","Merced County",0
"212","CA","06","California","049","Modoc County",0
"213","CA","06","California","051","Mono County",0
"214","CA","06","California","053","Monterey County",0
"215","CA","06","California","055","Napa County",0
"216","CA","06","California","057","Nevada County",0
"217","CA","06","California","059","Orange County",0
"218","CA","06","California","061","Placer County",0
"219","CA","06","California","063","Plumas County",0
"220","CA","06","California","065","Riverside County",0
"221","CA","06","California","067","Sacramento County",0
"222","CA","06","California","069","San Benito County",0
"223","CA","06","California","071","San Bernardino County",0
"224","CA","06","California","073","San Diego County",0
"225","CA","06","California","075","San Francisco County",0
"226","CA","06","California","077","San Joaquin County",0
"227","CA","06","California","079","San Luis Obispo County",0
"228","CA","06","California","081","San Mateo County",0
"229","CA","06","California","083","Santa Barbara County",0
"230","CA","06","California","085","Santa Clara County",0
"231","CA","06","California","087","Santa Cruz County",0
"232","CA","06","California","089","Shasta County",0
"233","CA","06","California","091","Sierra County",0
"234","CA","06","California","093","Siskiyou County",0
"235","CA","06","California","095","Solano County",0
"236","CA","06","California","097","Sonoma County",0
"237","CA","06","California","099","Stanislaus County",0
"238","CA","06","California","101","Sutter County",0
"239","CA","06","California","103","Tehama County",0
"240","CA","06","California","105","Trinity County",0
"241","CA","06","California","107","Tulare County",0
"242","CA","06","California","109","Tuolumne County",0
"243","CA","06","California","111","Ventura County",0
"244","CA","06","California","113","Yolo County",0
"245","CA","06","California","115","Yuba County",0
"246","CO","08","Colorado","001","Adams County",0
"247","CO","08","Colorado","003","Alamosa County",0
"248","CO","08","Colorado","005","Arapahoe County",0
"249","CO","08","Colorado","007","Archuleta County",0
"250","CO","08","Colorado","009","Baca County",0
"251","CO","08","Colorado","011","Bent County",0
"252","CO","08","Colorado","013","Boulder County",0
"253","CO","08","Colorado","014","Broomfield County",0
"254","CO","08","Colorado","015","Chaffee County",0
"255","CO","08","Colorado","017","Cheyenne County",0
"256","CO","08","Colorado","019","Clear Creek County",0
"257","CO","08","Colorado","021","Conejos County",0
"258","CO","08","Colorado","023","Costilla County",0
"259","CO","08","Colorado","025","Crowley County",0
"260","CO","08","Colorado","027","Custer County",0
"261","CO","08","Colorado","029","Delta County",0
"262","CO","08","Colorado","031","Denver County",0
"263","CO","08","Colorado","033","Dolores County",0
"264","CO","08","Colorado","035","Douglas County",0
"265","CO","08","Colorado","037","Eagle County",0
"266","CO","08","Colorado","039","Elbert County",0
"267","CO","08","Colorado","041","El Paso County",0
"268","CO","08","Colorado","043","Fremont County",0
"269","CO","08","Colorado","045","Garfield County",0
"270","CO","08","Colorado","047","Gilpin County",0
"271","CO","08","Colorado","049","Grand County",0
"272","CO","08","Colorado","051","Gunnison County",0
"273","CO","08","Colorado","053","Hinsdale County",0
"274","CO","08","Colorado","055","Huerfano County",0
"275","CO","08","Colorado","057","Jackson County",0
"276","CO","08","Colorado","059","Jefferson County",0
"277","CO","08","Colorado","061","Kiowa County",0
"278","CO","08","Colorado","063","Kit Carson County",0
"279","CO","08","Colorado","065","Lake County",0
"280","CO","08","Colorado","067","La Plata County",0
"281","CO","08","Colorado","069","Larimer County",0
"282","CO","08","Colorado","071","Las Animas County",0
"283","CO","08","Colorado","073","Lincoln County",0
"284","CO","08","Colorado","075","Logan County",0
"285","CO","08","Colorado","077","Mesa County",0
"286","CO","08","Colorado","079","Mineral County",0
"287","CO","08","Colorado","081","Moffat County",0
"288","CO","08","Colorado","083","Montezuma County",0
"289","CO","08","Colorado","085","Montrose County",0
"290","CO","08","Colorado","087","Morgan County",0
"291","CO","08","Colorado","089","Otero County",0
"292","CO","08","Colorado","091","Ouray County",0
"293","CO","08","Colorado","093","Park County",0
"294","CO","08","Colorado","095","Phillips County",0
"295","CO","08","Colorado","097","Pitkin County",0
"296","CO","08","Colorado","099","Prowers County",0
"297","CO","08","Colorado","101","Pueblo County",0
"298","CO","08","Colorado","103","Rio Blanco County",0
"299","CO","08","Colorado","105","Rio Grande County",0
"300","CO","08","Colorado","107","Routt County",0
"301","CO","08","Colorado","109","Saguache County",0
"302","CO","08","Colorado","111","San Juan County",0
"303","CO","08","Colorado","113","San Miguel County",0
"304","CO","08","Colorado","115","Sedgwick County",0
"305","CO","08","Colorado","117","Summit County",0
"306","CO","08","Colorado","119","Teller County",0
"307","CO","08","Colorado","121","Washington County",0
"308","CO","08","Colorado","123","Weld County",0
"309","CO","08","Colorado","125","Yuma County",0
"310","CT","09","Connecticut","001","Fairfield County",0
"311","CT","09","Connecticut","003","Hartford County",0
"312","CT","09","Connecticut","005","Litchfield County",0
"313","CT","09","Connecticut","007","Middlesex County",0
"314","CT","09","Connecticut","009","New Haven County",0
"315","CT","09","Connecticut","011","New London County",0
"316","CT","09","Connecticut","013","Tolland County",0
"317","CT","09","Connecticut","015","Windham County",0
"318","DE","10","Delaware","001","Kent County",0
"319","DE","10","Delaware","003","New Castle County",0
"320","DE","10","Delaware","005","Sussex County",0
"321","DC","11","District of Columbia","001","District of Columbia",0
"322","FL","12","Florida","001","Alachua County",0
"323","FL","12","Florida","003","Baker County",0
"324","FL","12","Florida","005","Bay County",0
"325","FL","12","Florida","007","Bradford County",0
"326","FL","12","Florida","009","Brevard County",0
"327","FL","12","Florida","011","Broward County",0
"328","FL","12","Florida","013","Calhoun County",0
"329","FL","12","Florida","015","Charlotte County",0
"330","FL","12","Florida","017","Citrus County",0
"331","FL","12","Florida","019","Clay County",0
"332","FL","12","Florida","021","Collier County",0
"333","FL","12","Florida","023","Columbia County",0
"334","FL","12","Florida","027","DeSoto County",0
"335","FL","12","Florida","029","Dixie County",0
"336","FL","12","Florida","031","Duval County",0
"337","FL","12","Florida","033","Escambia County",0
"338","FL","12","Florida","035","Flagler County",0
"339","FL","12","Florida","037","Franklin County",0
"340","FL","12","Florida","039","Gadsden County",0
"341","FL","12","Florida","041","Gilchrist County",0
"342","FL","12","Florida","043","Glades County",0
"343","FL","12","Florida","045","Gulf County",0
"344","FL","12","Florida","047","Hamilton County",0
"345","FL","12","Florida","049","Hardee County",0
"346","FL","12","Florida","051","Hendry County",0
"347","FL","12","Florida","053","Hernando County",0
"348","FL","12","Florida","055","Highlands County",0
"349","FL","12","Florida","057","Hillsborough County",0
"350","FL","12","Florida","059","Holmes County",0
"351","FL","12","Florida","061","Indian River County",0
"352","FL","12","Florida","063","Jackson County",0
"353","FL","12","Florida","065","Jefferson County",0
"354","FL","12","Florida","067","Lafayette County",0
"355","FL","12","Florida","069","Lake County",0
"356","FL","12","Florida","071","Lee County",0
"357","FL","12","Florida","073","Leon County",0
"358","FL","12","Florida","075","Levy County",0
"359","FL","12","Florida","077","Liberty County",0
"360","FL","12","Florida","079","Madison County",0
"361","FL","12","Florida","081","Manatee County",0
"362","FL","12","Florida","083","Marion County",0
"363","FL","12","Florida","085","Martin County",0
"364","FL","12","Florida","086","Miami-Dade County",0
"365","FL","12","Florida","087","Monroe County",0
"366","FL","12","Florida","089","Nassau County",0
"367","FL","12","Florida","091","Okaloosa County",0
"368","FL","12","Florida","093","Okeechobee County",0
"369","FL","12","Florida","095","Orange County",0
"370","FL","12","Florida","097","Osceola County",0
"371","FL","12","Florida","099","Palm Beach County",0
"372","FL","12","Florida","101","Pasco County",0
"373","FL","12","Florida","103","Pinellas County",0
"374","FL","12","Florida","105","Polk County",0
"375","FL","12","Florida","107","Putnam County",0
"376","FL","12","Florida","109","St. Johns County",0
"377","FL","12","Florida","111","St. Lucie County",0
"378","FL","12","Florida","113","Santa Rosa County",0
"379","FL","12","Florida","115","Sarasota County",0
"380","FL","12","Florida","117","Seminole County",0
"381","FL","12","Florida","119","Sumter County",0
"382","FL","12","Florida","121","Suwannee County",0
"383","FL","12","Florida","123","Taylor County",0
"384","FL","12","Florida","125","Union County",0
"385","FL","12","Florida","127","Volusia County",0
"386","FL","12","Florida","129","Wakulla County",0
"387","FL","12","Florida","131","Walton County",0
"388","FL","12","Florida","133","Washington County",0
"389","GA","13","Georgia","001","Appling County",0
"390","GA","13","Georgia","003","Atkinson County",0
"391","GA","13","Georgia","005","Bacon County",0
"392","GA","13","Georgia","007","Baker County",0
"393","GA","13","Georgia","009","Baldwin County",0
"394","GA","13","Georgia","011","Banks County",0
"395","GA","13","Georgia","013","Barrow County",0
"396","GA","13","Georgia","015","Bartow County",0
"397","GA","13","Georgia","017","Ben Hill County",0
"398","GA","13","Georgia","019","Berrien County",0
"399","GA","13","Georgia","021","Bibb County",0
"400","GA","13","Georgia","023","Bleckley County",0
"401","GA","13","Georgia","025","Brantley County",0
"402","GA","13","Georgia","027","Brooks County",0
"403","GA","13","Georgia","029","Bryan County",0
"404","GA","13","Georgia","031","Bulloch County",0
"405","GA","13","Georgia","033","Burke County",0
"406","GA","13","Georgia","035","Butts County",0
"407","GA","13","Georgia","037","Calhoun County",0
"408","GA","13","Georgia","039","Camden County",0
"409","GA","13","Georgia","043","Candler County",0
"410","GA","13","Georgia","045","Carroll County",0
"411","GA","13","Georgia","047","Catoosa County",0
"412","GA","13","Georgia","049","Charlton County",0
"413","GA","13","Georgia","051","Chatham County",0
"414","GA","13","Georgia","053","Chattahoochee County",0
"415","GA","13","Georgia","055","Chattooga County",0
"416","GA","13","Georgia","057","Cherokee County",0
"417","GA","13","Georgia","059","Clarke County",0
"418","GA","13","Georgia","061","Clay County",0
"419","GA","13","Georgia","063","Clayton County",0
"420","GA","13","Georgia","065","Clinch County",0
"421","GA","13","Georgia","067","Cobb County",0
"422","GA","13","Georgia","069","Coffee County",0
"423","GA","13","Georgia","071","Colquitt County",0
"424","GA","13","Georgia","073","Columbia County",0
"425","GA","13","Georgia","075","Cook County",0
"426","GA","13","Georgia","077","Coweta County",0
"427","GA","13","Georgia","079","Crawford County",0
"428","GA","13","Georgia","081","Crisp County",0
"429","GA","13","Georgia","083","Dade County",0
"430","GA","13","Georgia","085","Dawson County",0
"431","GA","13","Georgia","087","Decatur County",0
"432","GA","13","Georgia","089","DeKalb County",0
"433","GA","13","Georgia","091","Dodge County",0
"434","GA","13","Georgia","093","Dooly County",0
"435","GA","13","Georgia","095","Dougherty County",0
"436","GA","13","Georgia","097","Douglas County",0
"437","GA","13","Georgia","099","Early County",0
"438","GA","13","Georgia","101","Echols County",0
"439","GA","13","Georgia","103","Effingham County",0
"440","GA","13","Georgia","105","Elbert County",0
"441","GA","13","Georgia","107","Emanuel County",0
"442","GA","13","Georgia","109","Evans County",0
"443","GA","13","Georgia","111","Fannin County",0
"444","GA","13","Georgia","113","Fayette County",0
"445","GA","13","Georgia","115","Floyd County",0
"446","GA","13","Georgia","117","Forsyth County",0
"447","GA","13","Georgia","119","Franklin County",0
"448","GA","13","Georgia","121","Fulton County",0
"449","GA","13","Georgia","123","Gilmer County",0
"450","GA","13","Georgia","125","Glascock County",0
"451","GA","13","Georgia","127","Glynn County",0
"452","GA","13","Georgia","129","Gordon County",0
"453","GA","13","Georgia","131","Grady County",0
"454","GA","13","Georgia","133","Greene County",0
"455","GA","13","Georgia","135","Gwinnett County",0
"456","GA","13","Georgia","137","Habersham County",0
"457","GA","13","Georgia","139","Hall County",0
"458","GA","13","Georgia","141","Hancock County",0
"459","GA","13","Georgia","143","Haralson County",0
"460","GA","13","Georgia","145","Harris County",0
"461","GA","13","Georgia","147","Hart County",0
"462","GA","13","Georgia","149","Heard County",0
"463","GA","13","Georgia","151","Henry County",0
"464","GA","13","Georgia","153","Houston County",0
"465","GA","13","Georgia","155","Irwin County",0
"466","GA","13","Georgia","157","Jackson County",0
"467","GA","13","Georgia","159","Jasper County",0
"468","GA","13","Georgia","161","Jeff Davis County",0
"469","GA","13","Georgia","163","Jefferson County",0
"470","GA","13","Georgia","165","Jenkins County",0
"471","GA","13","Georgia","167","Johnson County",0
"472","GA","13","Georgia","169","Jones County",0
"473","GA","13","Georgia","171","Lamar County",0
"474","GA","13","Georgia","173","Lanier County",0
"475","GA","13","Georgia","175","Laurens County",0
"476","GA","13","Georgia","177","Lee County",0
"477","GA","13","Georgia","179","Liberty County",0
"478","GA","13","Georgia","181","Lincoln County",0
"479","GA","13","Georgia","183","Long County",0
"480","GA","13","Georgia","185","Lowndes County",0
"481","GA","13","Georgia","187","Lumpkin County",0
"482","GA","13","Georgia","189","McDuffie County",0
"483","GA","13","Georgia","191","McIntosh County",0
"484","GA","13","Georgia","193","Macon County",0
"485","GA","13","Georgia","195","Madison County",0
"486","GA","13","Georgia","197","Marion County",0
"487","GA","13","Georgia","199","Meriwether County",0
"488","GA","13","Georgia","201","Miller County",0
"489","GA","13","Georgia","205","Mitchell County",0
"490","GA","13","Georgia","207","Monroe County",0
"491","GA","13","Georgia","209","Montgomery County",0
"492","GA","13","Georgia","211","Morgan County",0
"493","GA","13","Georgia","213","Murray County",0
"494","GA","13","Georgia","215","Muscogee County",0
"495","GA","13","Georgia","217","Newton County",0
"496","GA","13","Georgia","219","Oconee County",0
"497","GA","13","Georgia","221","Oglethorpe County",0
"498","GA","13","Georgia","223","Paulding County",0
"499","GA","13","Georgia","225","Peach County",0
"500","GA","13","Georgia","227","Pickens County",0
"501","GA","13","Georgia","229","Pierce County",0
"502","GA","13","Georgia","231","Pike County",0
"503","GA","13","Georgia","233","Polk County",0
"504","GA","13","Georgia","235","Pulaski County",0
"505","GA","13","Georgia","237","Putnam County",0
"506","GA","13","Georgia","239","Quitman County",0
"507","GA","13","Georgia","241","Rabun County",0
"508","GA","13","Georgia","243","Randolph County",0
"509","GA","13","Georgia","245","Richmond County",0
"510","GA","13","Georgia","247","Rockdale County",0
"511","GA","13","Georgia","249","Schley County",0
"512","GA","13","Georgia","251","Screven County",0
"513","GA","13","Georgia","253","Seminole County",0
"514","GA","13","Georgia","255","Spalding County",0
"515","GA","13","Georgia","257","Stephens County",0
"516","GA","13","Georgia","259","Stewart County",0
"517","GA","13","Georgia","261","Sumter County",0
"518","GA","13","Georgia","263","Talbot County",0
"519","GA","13","Georgia","265","Taliaferro County",0
"520","GA","13","Georgia","267","Tattnall County",0
"521","GA","13","Georgia","269","Taylor County",0
"522","GA","13","Georgia","271","Telfair County",0
"523","GA","13","Georgia","273","Terrell County",0
"524","GA","13","Georgia","275","Thomas County",0
"525","GA","13","Georgia","277","Tift County",0
"526","GA","13","Georgia","279","Toombs County",0
"527","GA","13","Georgia","281","Towns County",0
"528","GA","13","Georgia","283","Treutlen County",0
"529","GA","13","Georgia","285","Troup County",0
"530","GA","13","Georgia","287","Turner County",0
"531","GA","13","Georgia","289","Twiggs County",0
"532","GA","13","Georgia","291","Union County",0
"533","GA","13","Georgia","293","Upson County",0
"534","GA","13","Georgia","295","Walker County",0
"535","GA","13","Georgia","297","Walton County",0
"536","GA","13","Georgia","299","Ware County",0
"537","GA","13","Georgia","301","Warren County",0
"538","GA","13","Georgia","303","Washington County",0
"539","GA","13","Georgia","305","Wayne County",0
"540","GA","13","Georgia","307","Webster County",0
"541","GA","13","Georgia","309","Wheeler County",0
"542","GA","13","Georgia","311","White County",0
"543","GA","13","Georgia","313","Whitfield County",0
"544","GA","13","Georgia","315","Wilcox County",0
"545","GA","13","Georgia","317","Wilkes County",0
"546","GA","13","Georgia","319","Wilkinson County",0
"547","GA","13","Georgia","321","Worth County",0
"548","HI","15","Hawaii","001","Hawaii County",0
"549","HI","15","Hawaii","003","Honolulu County",0
"550","HI","15","Hawaii","005","Kalawao County",0
"551","HI","15","Hawaii","007","Kauai County",0
"552","HI","15","Hawaii","009","Maui County",0
"553","ID","16","Idaho","001","Ada County",0
"554","ID","16","Idaho","003","Adams County",0
"555","ID","16","Idaho","005","Bannock County",0
"556","ID","16","Idaho","007","Bear Lake County",0
"557","ID","16","Idaho","009","Benewah County",0
"558","ID","16","Idaho","011","Bingham County",0
"559","ID","16","Idaho","013","Blaine County",0
"560","ID","16","Idaho","015","Boise County",0
"561","ID","16","Idaho","017","Bonner County",0
"562","ID","16","Idaho","019","Bonneville County",0
"563","ID","16","Idaho","021","Boundary County",0
"564","ID","16","Idaho","023","Butte County",0
"565","ID","16","Idaho","025","Camas County",0
"566","ID","16","Idaho","027","Canyon County",0
"567","ID","16","Idaho","029","Caribou County",0
"568","ID","16","Idaho","031","Cassia County",0
"569","ID","16","Idaho","033","Clark County",0
"570","ID","16","Idaho","035","Clearwater County",0
"571","ID","16","Idaho","037","Custer County",0
"572","ID","16","Idaho","039","Elmore County",0
"573","ID","16","Idaho","041","Franklin County",0
"574","ID","16","Idaho","043","Fremont County",0
"575","ID","16","Idaho","045","Gem County",0
"576","ID","16","Idaho","047","Gooding County",0
"577","ID","16","Idaho","049","Idaho County",0
"578","ID","16","Idaho","051","Jefferson County",0
"579","ID","16","Idaho","053","Jerome County",0
"580","ID","16","Idaho","055","Kootenai County",0
"581","ID","16","Idaho","057","Latah County",0
"582","ID","16","Idaho","059","Lemhi County",0
"583","ID","16","Idaho","061","Lewis County",0
"584","ID","16","Idaho","063","Lincoln County",0
"585","ID","16","Idaho","065","Madison County",0
"586","ID","16","Idaho","067","Minidoka County",0
"587","ID","16","Idaho","069","Nez Perce County",0
"588","ID","16","Idaho","071","Oneida County",0
"589","ID","16","Idaho","073","Owyhee County",0
"590","ID","16","Idaho","075","Payette County",0
"591","ID","16","Idaho","077","Power County",0
"592","ID","16","Idaho","079","Shoshone County",0
"593","ID","16","Idaho","081","Teton County",0
"594","ID","16","Idaho","083","Twin Falls County",0
"595","ID","16","Idaho","085","Valley County",0
"596","ID","16","Idaho","087","Washington County",0
"597","IL","17","Illinois","001","Adams County",0
"598","IL","17","Illinois","003","Alexander County",0
"599","IL","17","Illinois","005","Bond County",0
"600","IL","17","Illinois","007","Boone County",0
"601","IL","17","Illinois","009","Brown County",0
"602","IL","17","Illinois","011","Bureau County",0
"603","IL","17","Illinois","013","Calhoun County",0
"604","IL","17","Illinois","015","Carroll County",0
