,state,state_code,state_name,county_code,county,Visited,date
2270,PA,42,Pennsylvania,49,Erie County,1,
2342,SC,45,South Carolina,49,Hampton County,1,
1973,NC,37,North Carolina,163,Sampson County,0,
2804,UT,49,Utah,49,Utah County,1,5/25/2019
2981,WA,53,Washington,49,Pacific County,1,
413,GA,13,Georgia,51,Chatham County,1,
1917,NC,37,North Carolina,51,Cumberland County,1,
2235,OR,41,Oregon,51,Multnomah County,1,
1856,NY,36,New York,53,Madison County,1,
1980,NC,37,North Carolina,177,Tyrrell County,0,
1918,NC,37,North Carolina,53,Currituck County,1,
1982,NC,37,North Carolina,181,Vance County,0,
2344,SC,45,South Carolina,53,Jasper County,1,
1984,NC,37,North Carolina,185,Warren County,0,
1985,NC,37,North Carolina,187,Washington County,0,
1260,MI,26,Michigan,55,Grand Traverse County,1,
1683,NE,31,Nebraska,55,Douglas County,1,
1857,NY,36,New York,55,Monroe County,1,
1919,NC,37,North Carolina,55,Dare County,1,
2072,OH,39,Ohio,55,Geauga County,1,
2237,OR,41,Oregon,55,Sherman County,1,
1992,ND,38,North Dakota,1,Adams County,0,
1993,ND,38,North Dakota,3,Barnes County,0,
1994,ND,38,North Dakota,5,Benson County,0,
1995,ND,38,North Dakota,7,Billings County,0,
1996,ND,38,North Dakota,9,Bottineau County,0,
1997,ND,38,North Dakota,11,Bowman County,0,
1998,ND,38,North Dakota,13,Burke County,0,
1999,ND,38,North Dakota,15,Burleigh County,0,
2000,ND,38,North Dakota,17,Cass County,0,
2001,ND,38,North Dakota,19,Cavalier County,0,
2002,ND,38,North Dakota,21,Dickey County,0,
2003,ND,38,North Dakota,23,Divide County,0,
2004,ND,38,North Dakota,25,Dunn County,0,
2005,ND,38,North Dakota,27,Eddy County,0,
2006,ND,38,North Dakota,29,Emmons County,0,
2007,ND,38,North Dakota,31,Foster County,0,
2008,ND,38,North Dakota,33,Golden Valley County,0,
2009,ND,38,North Dakota,35,Grand Forks County,0,
2010,ND,38,North Dakota,37,Grant County,0,
2011,ND,38,North Dakota,39,Griggs County,0,
2012,ND,38,North Dakota,41,Hettinger County,0,
2013,ND,38,North Dakota,43,Kidder County,0,
2014,ND,38,North Dakota,45,LaMoure County,0,
2015,ND,38,North Dakota,47,Logan County,0,
2016,ND,38,North Dakota,49,McHenry County,0,
2017,ND,38,North Dakota,51,McIntosh County,0,
2018,ND,38,North Dakota,53,McKenzie County,0,
2019,ND,38,North Dakota,55,McLean County,0,
2020,ND,38,North Dakota,57,Mercer County,0,
2021,ND,38,North Dakota,59,Morton County,0,
2022,ND,38,North Dakota,61,Mountrail County,0,
2023,ND,38,North Dakota,63,Nelson County,0,
2024,ND,38,North Dakota,65,Oliver County,0,
2025,ND,38,North Dakota,67,Pembina County,0,
2026,ND,38,North Dakota,69,Pierce County,0,
2027,ND,38,North Dakota,71,Ramsey County,0,
2028,ND,38,North Dakota,73,Ransom County,0,
2029,ND,38,North Dakota,75,Renville County,0,
2030,ND,38,North Dakota,77,Richland County,0,
2031,ND,38,North Dakota,79,Rolette County,0,
2032,ND,38,North Dakota,81,Sargent County,0,
2033,ND,38,North Dakota,83,Sheridan County,0,
2034,ND,38,North Dakota,85,Sioux County,0,
2035,ND,38,North Dakota,87,Slope County,0,
2036,ND,38,North Dakota,89,Stark County,0,
2037,ND,38,North Dakota,91,Steele County,0,
2038,ND,38,North Dakota,93,Stutsman County,0,
2039,ND,38,North Dakota,95,Towner County,0,
2040,ND,38,North Dakota,97,Traill County,0,
2041,ND,38,North Dakota,99,Walsh County,0,
2042,ND,38,North Dakota,101,Ward County,0,
2043,ND,38,North Dakota,103,Wells County,0,
2044,ND,38,North Dakota,105,Williams County,0,
2045,OH,39,Ohio,1,Adams County,0,
2046,OH,39,Ohio,3,Allen County,0,
2047,OH,39,Ohio,5,Ashland County,0,
2048,OH,39,Ohio,7,Ashtabula County,0,
2049,OH,39,Ohio,9,Athens County,0,
2050,OH,39,Ohio,11,Auglaize County,0,
2051,OH,39,Ohio,13,Belmont County,0,
2052,OH,39,Ohio,15,Brown County,0,
2053,OH,39,Ohio,17,Butler County,0,
2054,OH,39,Ohio,19,Carroll County,0,
2055,OH,39,Ohio,21,Champaign County,0,
2056,OH,39,Ohio,23,Clark County,0,
2057,OH,39,Ohio,25,Clermont County,0,
2058,OH,39,Ohio,27,Clinton County,0,
2059,OH,39,Ohio,29,Columbiana County,0,
2060,OH,39,Ohio,31,Coshocton County,0,
2061,OH,39,Ohio,33,Crawford County,0,
2062,OH,39,Ohio,35,Cuyahoga County,0,
2063,OH,39,Ohio,37,Darke County,0,
2064,OH,39,Ohio,39,Defiance County,0,
2065,OH,39,Ohio,41,Delaware County,0,
2066,OH,39,Ohio,43,Erie County,0,
2067,OH,39,Ohio,45,Fairfield County,0,
2068,OH,39,Ohio,47,Fayette County,0,
2069,OH,39,Ohio,49,Franklin County,0,
2070,OH,39,Ohio,51,Fulton County,0,
2071,OH,39,Ohio,53,Gallia County,0,
2273,PA,42,Pennsylvania,55,Franklin County,1,
2073,OH,39,Ohio,57,Greene County,0,
2074,OH,39,Ohio,59,Guernsey County,0,
2075,OH,39,Ohio,61,Hamilton County,0,
2076,OH,39,Ohio,63,Hancock County,0,
2077,OH,39,Ohio,65,Hardin County,0,
2078,OH,39,Ohio,67,Harrison County,0,
2079,OH,39,Ohio,69,Henry County,0,
2080,OH,39,Ohio,71,Highland County,0,
2081,OH,39,Ohio,73,Hocking County,0,
2082,OH,39,Ohio,75,Holmes County,0,
2083,OH,39,Ohio,77,Huron County,0,
2084,OH,39,Ohio,79,Jackson County,0,
2085,OH,39,Ohio,81,Jefferson County,0,
2086,OH,39,Ohio,83,Knox County,0,
2345,SC,45,South Carolina,55,Kershaw County,1,
2088,OH,39,Ohio,87,Lawrence County,0,
2089,OH,39,Ohio,89,Licking County,0,
2090,OH,39,Ohio,91,Logan County,0,
2091,OH,39,Ohio,93,Lorain County,0,
2092,OH,39,Ohio,95,Lucas County,0,
2093,OH,39,Ohio,97,Madison County,0,
2094,OH,39,Ohio,99,Mahoning County,0,
2095,OH,39,Ohio,101,Marion County,0,
2096,OH,39,Ohio,103,Medina County,0,
2097,OH,39,Ohio,105,Meigs County,0,
2098,OH,39,Ohio,107,Mercer County,0,
2099,OH,39,Ohio,109,Miami County,0,
2100,OH,39,Ohio,111,Monroe County,0,
2101,OH,39,Ohio,113,Montgomery County,0,
2102,OH,39,Ohio,115,Morgan County,0,
2103,OH,39,Ohio,117,Morrow County,0,
2104,OH,39,Ohio,119,Muskingum County,0,
2105,OH,39,Ohio,121,Noble County,0,
2106,OH,39,Ohio,123,Ottawa County,0,
2107,OH,39,Ohio,125,Paulding County,0,
2108,OH,39,Ohio,127,Perry County,0,
2109,OH,39,Ohio,129,Pickaway County,0,
2110,OH,39,Ohio,131,Pike County,0,
2807,UT,49,Utah,55,Wayne County,1,5/25/2019
2112,OH,39,Ohio,135,Preble County,0,
2113,OH,39,Ohio,137,Putnam County,0,
2114,OH,39,Ohio,139,Richland County,0,
2115,OH,39,Ohio,141,Ross County,0,
2116,OH,39,Ohio,143,Sandusky County,0,
2117,OH,39,Ohio,145,Scioto County,0,
2118,OH,39,Ohio,147,Seneca County,0,
2119,OH,39,Ohio,149,Shelby County,0,
2120,OH,39,Ohio,151,Stark County,0,
2121,OH,39,Ohio,153,Summit County,0,
2984,WA,53,Washington,55,San Juan County,1,
2123,OH,39,Ohio,157,Tuscarawas County,0,
2124,OH,39,Ohio,159,Union County,0,
2125,OH,39,Ohio,161,Van Wert County,0,
2126,OH,39,Ohio,163,Vinton County,0,
2127,OH,39,Ohio,165,Warren County,0,
2128,OH,39,Ohio,167,Washington County,0,
2129,OH,39,Ohio,169,Wayne County,0,
2130,OH,39,Ohio,171,Williams County,0,
2131,OH,39,Ohio,173,Wood County,0,
2132,OH,39,Ohio,175,Wyandot County,0,
2133,OK,40,Oklahoma,1,Adair County,0,
2134,OK,40,Oklahoma,3,Alfalfa County,0,
2135,OK,40,Oklahoma,5,Atoka County,0,
2136,OK,40,Oklahoma,7,Beaver County,0,
2137,OK,40,Oklahoma,9,Beckham County,0,
2138,OK,40,Oklahoma,11,Blaine County,0,
2139,OK,40,Oklahoma,13,Bryan County,0,
2140,OK,40,Oklahoma,15,Caddo County,0,
2141,OK,40,Oklahoma,17,Canadian County,0,
2142,OK,40,Oklahoma,19,Carter County,0,
2143,OK,40,Oklahoma,21,Cherokee County,0,
2144,OK,40,Oklahoma,23,Choctaw County,0,
2145,OK,40,Oklahoma,25,Cimarron County,0,
2146,OK,40,Oklahoma,27,Cleveland County,0,
2147,OK,40,Oklahoma,29,Coal County,0,
2148,OK,40,Oklahoma,31,Comanche County,0,
2149,OK,40,Oklahoma,33,Cotton County,0,
2150,OK,40,Oklahoma,35,Craig County,0,
2151,OK,40,Oklahoma,37,Creek County,0,
2152,OK,40,Oklahoma,39,Custer County,0,
2153,OK,40,Oklahoma,41,Delaware County,0,
2154,OK,40,Oklahoma,43,Dewey County,0,
2155,OK,40,Oklahoma,45,Ellis County,0,
2156,OK,40,Oklahoma,47,Garfield County,0,
2157,OK,40,Oklahoma,49,Garvin County,0,
2158,OK,40,Oklahoma,51,Grady County,0,
2159,OK,40,Oklahoma,53,Grant County,0,
2160,OK,40,Oklahoma,55,Greer County,0,
2161,OK,40,Oklahoma,57,Harmon County,0,
2162,OK,40,Oklahoma,59,Harper County,0,
2163,OK,40,Oklahoma,61,Haskell County,0,
2164,OK,40,Oklahoma,63,Hughes County,0,
2165,OK,40,Oklahoma,65,Jackson County,0,
2166,OK,40,Oklahoma,67,Jefferson County,0,
2167,OK,40,Oklahoma,69,Johnston County,0,
2168,OK,40,Oklahoma,71,Kay County,0,
2169,OK,40,Oklahoma,73,Kingfisher County,0,
2170,OK,40,Oklahoma,75,Kiowa County,0,
2171,OK,40,Oklahoma,77,Latimer County,0,
2172,OK,40,Oklahoma,79,Le Flore County,0,
2173,OK,40,Oklahoma,81,Lincoln County,0,
2174,OK,40,Oklahoma,83,Logan County,0,
2175,OK,40,Oklahoma,85,Love County,0,
2176,OK,40,Oklahoma,87,McClain County,0,
2177,OK,40,Oklahoma,89,McCurtain County,0,
2178,OK,40,Oklahoma,91,McIntosh County,0,
2179,OK,40,Oklahoma,93,Major County,0,
2180,OK,40,Oklahoma,95,Marshall County,0,
2181,OK,40,Oklahoma,97,Mayes County,0,
2182,OK,40,Oklahoma,99,Murray County,0,
2183,OK,40,Oklahoma,101,Muskogee County,0,
2184,OK,40,Oklahoma,103,Noble County,0,
2185,OK,40,Oklahoma,105,Nowata County,0,
2186,OK,40,Oklahoma,107,Okfuskee County,0,
2187,OK,40,Oklahoma,109,Oklahoma County,0,
2188,OK,40,Oklahoma,111,Okmulgee County,0,
2189,OK,40,Oklahoma,113,Osage County,0,
2190,OK,40,Oklahoma,115,Ottawa County,0,
2191,OK,40,Oklahoma,117,Pawnee County,0,
2192,OK,40,Oklahoma,119,Payne County,0,
2193,OK,40,Oklahoma,121,Pittsburg County,0,
2194,OK,40,Oklahoma,123,Pontotoc County,0,
2195,OK,40,Oklahoma,125,Pottawatomie County,0,
2196,OK,40,Oklahoma,127,Pushmataha County,0,
2197,OK,40,Oklahoma,129,Roger Mills County,0,
2198,OK,40,Oklahoma,131,Rogers County,0,
2199,OK,40,Oklahoma,133,Seminole County,0,
2200,OK,40,Oklahoma,135,Sequoyah County,0,
2201,OK,40,Oklahoma,137,Stephens County,0,
2202,OK,40,Oklahoma,139,Texas County,0,
2203,OK,40,Oklahoma,141,Tillman County,0,
2204,OK,40,Oklahoma,143,Tulsa County,0,
2205,OK,40,Oklahoma,145,Wagoner County,0,
2206,OK,40,Oklahoma,147,Washington County,0,
2207,OK,40,Oklahoma,149,Washita County,0,
2208,OK,40,Oklahoma,151,Woods County,0,
2209,OK,40,Oklahoma,153,Woodward County,0,
2210,OR,41,Oregon,1,Baker County,0,
2211,OR,41,Oregon,3,Benton County,0,
3023,WV,54,West Virginia,55,Mercer County,1,
1858,NY,36,New York,57,Montgomery County,1,
1920,NC,37,North Carolina,57,Davidson County,1,
2215,OR,41,Oregon,11,Coos County,0,
2238,OR,41,Oregon,57,Tillamook County,1,
2217,OR,41,Oregon,15,Curry County,0,
2346,SC,45,South Carolina,57,Lancaster County,1,
2219,OR,41,Oregon,19,Douglas County,0,
2220,OR,41,Oregon,21,Gilliam County,0,
2808,UT,49,Utah,57,Weber County,1,5/24/2019
2222,OR,41,Oregon,25,Harney County,0,
2985,WA,53,Washington,57,Skagit County,1,
2224,OR,41,Oregon,29,Jackson County,0,
1859,NY,36,New York,59,Nassau County,1,
2226,OR,41,Oregon,33,Josephine County,0,
2227,OR,41,Oregon,35,Klamath County,0,
2228,OR,41,Oregon,37,Lake County,0,
2229,OR,41,Oregon,39,Lane County,0,
2230,OR,41,Oregon,41,Lincoln County,0,
1921,NC,37,North Carolina,59,Davie County,1,
2232,OR,41,Oregon,45,Malheur County,0,
2347,SC,45,South Carolina,59,Laurens County,1,
2234,OR,41,Oregon,49,Morrow County,0,
2460,TN,47,Tennessee,59,Greene County,1,6/29/2019
2236,OR,41,Oregon,53,Polk County,0,
2851,VA,51,Virginia,59,Fairfax County,1,
2986,WA,53,Washington,59,Skamania County,1,
2239,OR,41,Oregon,59,Umatilla County,0,
2240,OR,41,Oregon,61,Union County,0,
2241,OR,41,Oregon,63,Wallowa County,0,
1860,NY,36,New York,61,New York County,1,
2852,VA,51,Virginia,61,Fauquier County,1,
2987,WA,53,Washington,61,Snohomish County,1,
2245,OR,41,Oregon,71,Yamhill County,0,
1861,NY,36,New York,63,Niagara County,1,
1923,NC,37,North Carolina,63,Durham County,1,
2248,PA,42,Pennsylvania,5,Armstrong County,0,
2249,PA,42,Pennsylvania,7,Beaver County,0,
2250,PA,42,Pennsylvania,9,Bedford County,0,
2349,SC,45,South Carolina,63,Lexington County,1,
2252,PA,42,Pennsylvania,13,Blair County,0,
2253,PA,42,Pennsylvania,15,Bradford County,0,
1862,NY,36,New York,65,Oneida County,1,
2242,OR,41,Oregon,65,Wasco County,1,
2256,PA,42,Pennsylvania,21,Cambria County,0,
2257,PA,42,Pennsylvania,23,Cameron County,0,
2278,PA,42,Pennsylvania,65,Jefferson County,1,
1863,NY,36,New York,67,Onondaga County,1,
2260,PA,42,Pennsylvania,29,Chester County,0,
1925,NC,37,North Carolina,67,Forsyth County,1,
2243,OR,41,Oregon,67,Washington County,1,
1864,NY,36,New York,69,Ontario County,1,
2244,OR,41,Oregon,69,Wheeler County,1,
2280,PA,42,Pennsylvania,69,Lackawanna County,1,
2856,VA,51,Virginia,69,Frederick County,1,
2991,WA,53,Washington,69,Wahkiakum County,1,
356,FL,12,Florida,71,Lee County,1,
2269,PA,42,Pennsylvania,47,Elk County,0,
1865,NY,36,New York,71,Orange County,1,
2271,PA,42,Pennsylvania,51,Fayette County,0,
2272,PA,42,Pennsylvania,53,Forest County,0,
1927,NC,37,North Carolina,71,Gaston County,1,
2274,PA,42,Pennsylvania,57,Fulton County,0,
2275,PA,42,Pennsylvania,59,Greene County,0,
2276,PA,42,Pennsylvania,61,Huntingdon County,0,
2277,PA,42,Pennsylvania,63,Indiana County,0,
2281,PA,42,Pennsylvania,71,Lancaster County,1,
2279,PA,42,Pennsylvania,67,Juniata County,0,
2353,SC,45,South Carolina,71,Newberry County,1,
37,AL,1,Alabama,73,Jefferson County,1,
1269,MI,26,Michigan,73,Isabella County,1,
2282,PA,42,Pennsylvania,73,Lawrence County,1,
2354,SC,45,South Carolina,73,Oconee County,1,
2993,WA,53,Washington,73,Whatcom County,1,
2286,PA,42,Pennsylvania,81,Lycoming County,0,
2287,PA,42,Pennsylvania,83,McKean County,0,
1929,NC,37,North Carolina,75,Graham County,1,
2289,PA,42,Pennsylvania,87,Mifflin County,0,
2283,PA,42,Pennsylvania,75,Lebanon County,1,
2291,PA,42,Pennsylvania,91,Montgomery County,0,
2355,SC,45,South Carolina,75,Orangeburg County,1,
2284,PA,42,Pennsylvania,77,Lehigh County,1,
2356,SC,45,South Carolina,77,Pickens County,1,
2295,PA,42,Pennsylvania,99,Perry County,0,
2860,VA,51,Virginia,77,Grayson County,1,
1869,NY,36,New York,79,Putnam County,1,
2298,PA,42,Pennsylvania,105,Potter County,0,
2285,PA,42,Pennsylvania,79,Luzerne County,1,
2300,PA,42,Pennsylvania,109,Snyder County,0,
2301,PA,42,Pennsylvania,111,Somerset County,0,
2302,PA,42,Pennsylvania,113,Sullivan County,0,
2303,PA,42,Pennsylvania,115,Susquehanna County,0,
2304,PA,42,Pennsylvania,117,Tioga County,0,
2357,SC,45,South Carolina,79,Richland County,1,
2861,VA,51,Virginia,79,Greene County,1,
2307,PA,42,Pennsylvania,123,Warren County,0,
2308,PA,42,Pennsylvania,125,Washington County,0,
2309,PA,42,Pennsylvania,127,Wayne County,0,
2310,PA,42,Pennsylvania,129,Westmoreland County,0,
2311,PA,42,Pennsylvania,131,Wyoming County,0,
1870,NY,36,New York,81,Queens County,1,
1932,NC,37,North Carolina,81,Guilford County,1,
2862,VA,51,Virginia,81,Greensville County,1,
3036,WV,54,West Virginia,81,Raleigh County,1,
1871,NY,36,New York,83,Rensselaer County,1,
1933,NC,37,North Carolina,83,Halifax County,1,
2318,SC,45,South Carolina,1,Abbeville County,0,
2319,SC,45,South Carolina,3,Aiken County,0,
2320,SC,45,South Carolina,5,Allendale County,0,
2359,SC,45,South Carolina,83,Spartanburg County,1,
2322,SC,45,South Carolina,9,Bamberg County,0,
2323,SC,45,South Carolina,11,Barnwell County,0,
2324,SC,45,South Carolina,13,Beaufort County,0,
1872,NY,36,New York,85,Richmond County,1,
1934,NC,37,North Carolina,85,Harnett County,1,
2087,OH,39,Ohio,85,Lake County,1,
2288,PA,42,Pennsylvania,85,Mercer County,1,
2360,SC,45,South Carolina,85,Sumter County,1,
2864,VA,51,Virginia,85,Hanover County,1,
364,FL,12,Florida,86,Miami-Dade County,1,
365,FL,12,Florida,87,Monroe County,1,
1873,NY,36,New York,87,Rockland County,1,
1935,NC,37,North Carolina,87,Haywood County,1,
2865,VA,51,Virginia,87,Henrico County,1,
2336,SC,45,South Carolina,37,Edgefield County,0,
366,FL,12,Florida,89,Nassau County,1,
1277,MI,26,Michigan,89,Leelanau County,1,
2339,SC,45,South Carolina,43,Georgetown County,0,
1936,NC,37,North Carolina,89,Henderson County,1,
2341,SC,45,South Carolina,47,Greenwood County,0,
2290,PA,42,Pennsylvania,89,Monroe County,1,
2343,SC,45,South Carolina,51,Horry County,0,
2475,TN,47,Tennessee,89,Jefferson County,1,
3040,WV,54,West Virginia,89,Summers County,1,
1875,NY,36,New York,91,Saratoga County,1,
2363,SC,45,South Carolina,91,York County,1,
2348,SC,45,South Carolina,61,Lee County,0,
2476,TN,47,Tennessee,91,Johnson County,1,
2350,SC,45,South Carolina,65,McCormick County,0,
2351,SC,45,South Carolina,67,Marion County,0,
2352,SC,45,South Carolina,69,Marlboro County,0,
1876,NY,36,New York,93,Schenectady County,1,
2292,PA,42,Pennsylvania,93,Montour County,1,
2477,TN,47,Tennessee,93,Knox County,1,
369,FL,12,Florida,95,Orange County,1,
2293,PA,42,Pennsylvania,95,Northampton County,1,
2358,SC,45,South Carolina,81,Saluda County,0,
1940,NC,37,North Carolina,97,Iredell County,1,
2294,PA,42,Pennsylvania,97,Northumberland County,1,
2361,SC,45,South Carolina,87,Union County,0,
2362,SC,45,South Carolina,89,Williamsburg County,0,
1879,NY,36,New York,99,Seneca County,1,
2364,SD,46,South Dakota,3,Aurora County,0,
2365,SD,46,South Dakota,5,Beadle County,0,
2366,SD,46,South Dakota,7,Bennett County,0,
2367,SD,46,South Dakota,9,Bon Homme County,0,
2368,SD,46,South Dakota,11,Brookings County,0,
2369,SD,46,South Dakota,13,Brown County,0,
2370,SD,46,South Dakota,15,Brule County,0,
2371,SD,46,South Dakota,17,Buffalo County,0,
2372,SD,46,South Dakota,19,Butte County,0,
2373,SD,46,South Dakota,21,Campbell County,0,
2374,SD,46,South Dakota,23,Charles Mix County,0,
2375,SD,46,South Dakota,25,Clark County,0,
2376,SD,46,South Dakota,27,Clay County,0,
2377,SD,46,South Dakota,29,Codington County,0,
2378,SD,46,South Dakota,31,Corson County,0,
2379,SD,46,South Dakota,33,Custer County,0,
2380,SD,46,South Dakota,35,Davison County,0,
2381,SD,46,South Dakota,37,Day County,0,
2382,SD,46,South Dakota,39,Deuel County,0,
2383,SD,46,South Dakota,41,Dewey County,0,
2384,SD,46,South Dakota,43,Douglas County,0,
2385,SD,46,South Dakota,45,Edmunds County,0,
2386,SD,46,South Dakota,47,Fall River County,0,
2387,SD,46,South Dakota,49,Faulk County,0,
2388,SD,46,South Dakota,51,Grant County,0,
2389,SD,46,South Dakota,53,Gregory County,0,
2390,SD,46,South Dakota,55,Haakon County,0,
2391,SD,46,South Dakota,57,Hamlin County,0,
2392,SD,46,South Dakota,59,Hand County,0,
2393,SD,46,South Dakota,61,Hanson County,0,
2394,SD,46,South Dakota,63,Harding County,0,
2395,SD,46,South Dakota,65,Hughes County,0,
2396,SD,46,South Dakota,67,Hutchinson County,0,
2397,SD,46,South Dakota,69,Hyde County,0,
2398,SD,46,South Dakota,71,Jackson County,0,
2399,SD,46,South Dakota,73,Jerauld County,0,
2400,SD,46,South Dakota,75,Jones County,0,
2401,SD,46,South Dakota,77,Kingsbury County,0,
2402,SD,46,South Dakota,79,Lake County,0,
2403,SD,46,South Dakota,81,Lawrence County,0,
2404,SD,46,South Dakota,83,Lincoln County,0,
2405,SD,46,South Dakota,85,Lyman County,0,
2406,SD,46,South Dakota,87,McCook County,0,
2407,SD,46,South Dakota,89,McPherson County,0,
2408,SD,46,South Dakota,91,Marshall County,0,
2409,SD,46,South Dakota,93,Meade County,0,
2410,SD,46,South Dakota,95,Mellette County,0,
2411,SD,46,South Dakota,97,Miner County,0,
2412,SD,46,South Dakota,99,Minnehaha County,0,
2413,SD,46,South Dakota,101,Moody County,0,
2414,SD,46,South Dakota,102,Oglala Lakota County,0,
2415,SD,46,South Dakota,103,Pennington County,0,
2416,SD,46,South Dakota,105,Perkins County,0,
2417,SD,46,South Dakota,107,Potter County,0,
2418,SD,46,South Dakota,109,Roberts County,0,
2419,SD,46,South Dakota,111,Sanborn County,0,
2420,SD,46,South Dakota,113,Shannon County,0,
2421,SD,46,South Dakota,115,Spink County,0,
2422,SD,46,South Dakota,117,Stanley County,0,
2423,SD,46,South Dakota,119,Sully County,0,
2424,SD,46,South Dakota,121,Todd County,0,
2425,SD,46,South Dakota,123,Tripp County,0,
2426,SD,46,South Dakota,125,Turner County,0,
2427,SD,46,South Dakota,127,Union County,0,
2428,SD,46,South Dakota,129,Walworth County,0,
2429,SD,46,South Dakota,135,Yankton County,0,
2430,SD,46,South Dakota,137,Ziebach County,0,
2431,TN,47,Tennessee,1,Anderson County,0,
2432,TN,47,Tennessee,3,Bedford County,0,
2433,TN,47,Tennessee,5,Benton County,0,
2434,TN,47,Tennessee,7,Bledsoe County,0,
2435,TN,47,Tennessee,9,Blount County,0,
2436,TN,47,Tennessee,11,Bradley County,0,
2437,TN,47,Tennessee,13,Campbell County,0,
2438,TN,47,Tennessee,15,Cannon County,0,
2439,TN,47,Tennessee,17,Carroll County,0,
1941,NC,37,North Carolina,99,Jackson County,1,
2441,TN,47,Tennessee,21,Cheatham County,0,
2442,TN,47,Tennessee,23,Chester County,0,
2443,TN,47,Tennessee,25,Claiborne County,0,
2444,TN,47,Tennessee,27,Clay County,0,
1283,MI,26,Michigan,101,Manistee County,1,
2446,TN,47,Tennessee,31,Coffee County,0,
2447,TN,47,Tennessee,33,Crockett County,0,
2448,TN,47,Tennessee,35,Cumberland County,0,
2449,TN,47,Tennessee,37,Davidson County,0,
2450,TN,47,Tennessee,39,Decatur County,0,
2451,TN,47,Tennessee,41,DeKalb County,0,
2452,TN,47,Tennessee,43,Dickson County,0,
2453,TN,47,Tennessee,45,Dyer County,0,
2454,TN,47,Tennessee,47,Fayette County,0,
2455,TN,47,Tennessee,49,Fentress County,0,
2456,TN,47,Tennessee,51,Franklin County,0,
2457,TN,47,Tennessee,53,Gibson County,0,
2458,TN,47,Tennessee,55,Giles County,0,
2459,TN,47,Tennessee,57,Grainger County,0,
1942,NC,37,North Carolina,101,Johnston County,1,
2461,TN,47,Tennessee,61,Grundy County,0,
2462,TN,47,Tennessee,63,Hamblen County,0,
2463,TN,47,Tennessee,65,Hamilton County,0,
2464,TN,47,Tennessee,67,Hancock County,0,
2465,TN,47,Tennessee,69,Hardeman County,0,
2466,TN,47,Tennessee,71,Hardin County,0,
2467,TN,47,Tennessee,73,Hawkins County,0,
2468,TN,47,Tennessee,75,Haywood County,0,
2469,TN,47,Tennessee,77,Henderson County,0,
2470,TN,47,Tennessee,79,Henry County,0,
2471,TN,47,Tennessee,81,Hickman County,0,
2472,TN,47,Tennessee,83,Houston County,0,
2473,TN,47,Tennessee,85,Humphreys County,0,
2474,TN,47,Tennessee,87,Jackson County,0,
2296,PA,42,Pennsylvania,101,Philadelphia County,1,
1881,NY,36,New York,103,Suffolk County,1,
1943,NC,37,North Carolina,103,Jones County,1,
2478,TN,47,Tennessee,95,Lake County,0,
2479,TN,47,Tennessee,97,Lauderdale County,0,
2480,TN,47,Tennessee,99,Lawrence County,0,
2481,TN,47,Tennessee,101,Lewis County,0,
2482,TN,47,Tennessee,103,Lincoln County,0,
2483,TN,47,Tennessee,105,Loudon County,0,
2484,TN,47,Tennessee,107,McMinn County,0,
2485,TN,47,Tennessee,109,McNairy County,0,
2486,TN,47,Tennessee,111,Macon County,0,
2487,TN,47,Tennessee,113,Madison County,0,
2488,TN,47,Tennessee,115,Marion County,0,
2489,TN,47,Tennessee,117,Marshall County,0,
2490,TN,47,Tennessee,119,Maury County,0,
2491,TN,47,Tennessee,121,Meigs County,0,
2492,TN,47,Tennessee,123,Monroe County,0,
2493,TN,47,Tennessee,125,Montgomery County,0,
2494,TN,47,Tennessee,127,Moore County,0,
2495,TN,47,Tennessee,129,Morgan County,0,
2496,TN,47,Tennessee,131,Obion County,0,
2497,TN,47,Tennessee,133,Overton County,0,
2498,TN,47,Tennessee,135,Perry County,0,
2499,TN,47,Tennessee,137,Pickett County,0,
2500,TN,47,Tennessee,139,Polk County,0,
2501,TN,47,Tennessee,141,Putnam County,0,
2502,TN,47,Tennessee,143,Rhea County,0,
2503,TN,47,Tennessee,145,Roane County,0,
2504,TN,47,Tennessee,147,Robertson County,0,
2505,TN,47,Tennessee,149,Rutherford County,0,
2506,TN,47,Tennessee,151,Scott County,0,
2507,TN,47,Tennessee,153,Sequatchie County,0,
2297,PA,42,Pennsylvania,103,Pike County,1,
2509,TN,47,Tennessee,157,Shelby County,0,
2510,TN,47,Tennessee,159,Smith County,0,
2511,TN,47,Tennessee,161,Stewart County,0,
1882,NY,36,New York,105,Sullivan County,1,
2513,TN,47,Tennessee,165,Sumner County,0,
2514,TN,47,Tennessee,167,Tipton County,0,
2515,TN,47,Tennessee,169,Trousdale County,0,
1944,NC,37,North Carolina,105,Lee County,1,
2517,TN,47,Tennessee,173,Union County,0,
2518,TN,47,Tennessee,175,Van Buren County,0,
2519,TN,47,Tennessee,177,Warren County,0,
1945,NC,37,North Carolina,107,Lenoir County,1,
2521,TN,47,Tennessee,181,Wayne County,0,
2522,TN,47,Tennessee,183,Weakley County,0,
2523,TN,47,Tennessee,185,White County,0,
2524,TN,47,Tennessee,187,Williamson County,0,
2525,TN,47,Tennessee,189,Wilson County,0,
2526,TX,48,Texas,1,Anderson County,0,
2527,TX,48,Texas,3,Andrews County,0,
2528,TX,48,Texas,5,Angelina County,0,
2529,TX,48,Texas,7,Aransas County,0,
2530,TX,48,Texas,9,Archer County,0,
